######################################################################################################
# chan      Xsec[pb]        kFact       filtereff   HistSvc_name    physically_descriptive_name
######################################################################################################

# XS from LHCHXSWG  https://twiki.cern.ch/twiki/bin/view/LHCPhysics/CERNYellowReportPageAt1314TeV#s_13_0_TeV
303908   0.024815           1.0            1.0            dmVZhadDM150MM1000       MGPy8EG_A14NNPDF30LO_A14NNPDF23LO_dmV_Zhad_DM150_MM1000            
303909   0.00016593         1.0            1.0            dmVZhadDM500MM10         MGPy8EG_A14NNPDF30LO_A14NNPDF23LO_dmV_Zhad_DM500_MM10              
303910   0.0052253          1.0            1.0            dmVZhadDM500MM995        MGPy8EG_A14NNPDF30LO_A14NNPDF23LO_dmV_Zhad_DM500_MM995             
303911   0.0015388          1.0            1.0            dmVZhadDM500MM2000       MGPy8EG_A14NNPDF30LO_A14NNPDF23LO_dmV_Zhad_DM500_MM2000            
303912   0.00000010978      1.0            1.0            dmVZhadDM500MM10000      MGPy8EG_A14NNPDF30LO_A14NNPDF23LO_dmV_Zhad_DM500_MM10000           
303913   0.0000064578       1.0            1.0            dmVZhadDM1000MM10        MGPy8EG_A14NNPDF30LO_A14NNPDF23LO_dmV_Zhad_DM1000_MM10             
303914   0.0000094693       1.0            1.0            dmVZhadDM1000MM1000      MGPy8EG_A14NNPDF30LO_A14NNPDF23LO_dmV_Zhad_DM1000_MM1000           
303915   0.00032993         1.0            1.0            dmVZhadDM1000MM1995      MGPy8EG_A14NNPDF30LO_A14NNPDF23LO_dmV_Zhad_DM1000_MM1995           
303916   0.2577             1.0            1.0            dmAWhadDM50MM95          MGPy8EG_A14NNPDF30LO_A14NNPDF23LO_dmA_Whad_DM50_MM95               
303917   0.0011638          1.0            1.0            dmAWhadDM500MM995        MGPy8EG_A14NNPDF30LO_A14NNPDF23LO_dmA_Whad_DM500_MM995             
303918   337.3              1.0            1.0            dmVWhadDM1MM10           MGPy8EG_A14NNPDF30LO_A14NNPDF23LO_dmV_Whad_DM1_MM10                
303919   13.215             1.0            1.0            dmVWhadDM1MM100          MGPy8EG_A14NNPDF30LO_A14NNPDF23LO_dmV_Whad_DM1_MM100               
303920   1.787              1.0            1.0            dmVWhadDM1MM300          MGPy8EG_A14NNPDF30LO_A14NNPDF23LO_dmV_Whad_DM1_MM300               
303921   0.0045373          1.0            1.0            dmVWhadDM1MM2000         MGPy8EG_A14NNPDF30LO_A14NNPDF23LO_dmV_Whad_DM1_MM2000              
303922   3.3985             1.0            1.0            dmVWhadDM10MM10          MGPy8EG_A14NNPDF30LO_A14NNPDF23LO_dmV_Whad_DM10_MM10               
303923   13.183             1.0            1.0            dmVWhadDM10MM100         MGPy8EG_A14NNPDF30LO_A14NNPDF23LO_dmV_Whad_DM10_MM100              
303924   0.00000052645      1.0            1.0            dmVWhadDM10MM10000       MGPy8EG_A14NNPDF30LO_A14NNPDF23LO_dmV_Whad_DM10_MM10000            
303925   0.1986             1.0            1.0            dmVWhadDM50MM10          MGPy8EG_A14NNPDF30LO_A14NNPDF23LO_dmV_Whad_DM50_MM10               
303926   1.1198             1.0            1.0            dmVWhadDM50MM95          MGPy8EG_A14NNPDF30LO_A14NNPDF23LO_dmV_Whad_DM50_MM95               
303927   1.7758             1.0            1.0            dmVWhadDM50MM300         MGPy8EG_A14NNPDF30LO_A14NNPDF23LO_dmV_Whad_DM50_MM300              
303928   0.01888            1.0            1.0            dmVWhadDM150MM10         MGPy8EG_A14NNPDF30LO_A14NNPDF23LO_dmV_Whad_DM150_MM10              
303929   0.26335            1.0            1.0            dmVWhadDM150MM295        MGPy8EG_A14NNPDF30LO_A14NNPDF23LO_dmV_Whad_DM150_MM295             
303930   0.067865           1.0            1.0            dmVWhadDM150MM1000       MGPy8EG_A14NNPDF30LO_A14NNPDF23LO_dmV_Whad_DM150_MM1000            
303931   0.00045608         1.0            1.0            dmVWhadDM500MM10         MGPy8EG_A14NNPDF30LO_A14NNPDF23LO_dmV_Whad_DM500_MM10             #Sam Meehan (10/20) - taken from AMI
303932   0.014305           1.0            1.0            dmVWhadDM500MM995        MGPy8EG_A14NNPDF30LO_A14NNPDF23LO_dmV_Whad_DM500_MM995             
303933   0.0042648          1.0            1.0            dmVWhadDM500MM2000       MGPy8EG_A14NNPDF30LO_A14NNPDF23LO_dmV_Whad_DM500_MM2000            
303934   0.00000029798      1.0            1.0            dmVWhadDM500MM10000      MGPy8EG_A14NNPDF30LO_A14NNPDF23LO_dmV_Whad_DM500_MM10000           
303935   0.000017593        1.0            1.0            dmVWhadDM1000MM10        MGPy8EG_A14NNPDF30LO_A14NNPDF23LO_dmV_Whad_DM1000_MM10             
303936   0.00002588         1.0            1.0            dmVWhadDM1000MM1000      MGPy8EG_A14NNPDF30LO_A14NNPDF23LO_dmV_Whad_DM1000_MM1000           
303937   0.00091338         1.0            1.0            dmVWhadDM1000MM1995      MGPy8EG_A14NNPDF30LO_A14NNPDF23LO_dmV_Whad_DM1000_MM1995           
303938   14695.0            1.0            1.0            dmVWhadConDM1MM10        MGPy8EG_A14NNPDF30LO_A14NNPDF23LO_dmV_WhadCon_DM1_MM10             
303939   136.05             1.0            1.0            dmVWhadConDM1MM100       MGPy8EG_A14NNPDF30LO_A14NNPDF23LO_dmV_WhadCon_DM1_MM100            
303940   15.783             1.0            1.0            dmVWhadConDM1MM300       MGPy8EG_A14NNPDF30LO_A14NNPDF23LO_dmV_WhadCon_DM1_MM300            
303941   0.062798           1.0            1.0            dmVWhadConDM1MM2000      MGPy8EG_A14NNPDF30LO_A14NNPDF23LO_dmV_WhadCon_DM1_MM2000           
303942   58.013             1.0            1.0            dmVWhadConDM10MM10       MGPy8EG_A14NNPDF30LO_A14NNPDF23LO_dmV_WhadCon_DM10_MM10            
303943   135.98             1.0            1.0            dmVWhadConDM10MM100      MGPy8EG_A14NNPDF30LO_A14NNPDF23LO_dmV_WhadCon_DM10_MM100             #Sam Meehan (10/20) - taken from AMI
303944   0.0000066693       1.0            1.0            dmVWhadConDM10MM10000    MGPy8EG_A14NNPDF30LO_A14NNPDF23LO_dmV_WhadCon_DM10_MM10000         
303945   1.844              1.0            1.0            dmVWhadConDM50MM10       MGPy8EG_A14NNPDF30LO_A14NNPDF23LO_dmV_WhadCon_DM50_MM10            
303946   10.91              1.0            1.0            dmVWhadConDM50MM95       MGPy8EG_A14NNPDF30LO_A14NNPDF23LO_dmV_WhadCon_DM50_MM95            
303947   15.685             1.0            1.0            dmVWhadConDM50MM300      MGPy8EG_A14NNPDF30LO_A14NNPDF23LO_dmV_WhadCon_DM50_MM300             #Sam Meehan (10/20) - taken from AMI
303948   0.18103            1.0            1.0            dmVWhadConDM150MM10      MGPy8EG_A14NNPDF30LO_A14NNPDF23LO_dmV_WhadCon_DM150_MM10           
303949   2.3565             1.0            1.0            dmVWhadConDM150MM295     MGPy8EG_A14NNPDF30LO_A14NNPDF23LO_dmV_WhadCon_DM150_MM295          
303950   0.7969             1.0            1.0            dmVWhadConDM150MM1000    MGPy8EG_A14NNPDF30LO_A14NNPDF23LO_dmV_WhadCon_DM150_MM1000         
303951   0.0058525          1.0            1.0            dmVWhadConDM500MM10      MGPy8EG_A14NNPDF30LO_A14NNPDF23LO_dmV_WhadCon_DM500_MM10           
303952   0.17213            1.0            1.0            dmVWhadConDM500MM995     MGPy8EG_A14NNPDF30LO_A14NNPDF23LO_dmV_WhadCon_DM500_MM995             #Sam Meehan (10/20) - taken from AMI
303953   0.059735           1.0            1.0            dmVWhadConDM500MM2000    MGPy8EG_A14NNPDF30LO_A14NNPDF23LO_dmV_WhadCon_DM500_MM2000         
303955   0.00025635         1.0            1.0            dmVWhadConDM1000MM10     MGPy8EG_A14NNPDF30LO_A14NNPDF23LO_dmV_WhadCon_DM1000_MM10          
303954   4.2475e-06         1.0            1.0            dmVWhadConDM500MM10000   MGPy8EG_A14NNPDF30LO_A14NNPDF23LO_dmV_WhadCon_DM500_MM10000             #Sam Meehan (10/20) - taken from AMI
303956   0.00037585         1.0            1.0            dmVWhadConDM1000MM1000   MGPy8EG_A14NNPDF30LO_A14NNPDF23LO_dmV_WhadCon_DM1000_MM1000        
303957   0.012933           1.0            1.0            dmVWhadConDM1000MM1995   MGPy8EG_A14NNPDF30LO_A14NNPDF23LO_dmV_WhadCon_DM1000_MM1995             #Sam Meehan (10/20) - taken from AMI
303958   0.000001065        1.0            1.0            ZZxxDM1                  MGPy8EG_A14NNPDF30LO_A14NNPDF23LO_ZZxx_DM1                         
303959   0.0000010583       1.0            1.0            ZZxxDM10                 MGPy8EG_A14NNPDF30LO_A14NNPDF23LO_ZZxx_DM10                        
303960   1.0203e-06         1.0            1.0            ZZxxDM50                 MGPy8EG_A14NNPDF30LO_A14NNPDF23LO_ZZxx_DM50             #Sam Meehan (10/20) - taken from AMI
303961   0.00000083623      1.0            1.0            ZZxxDM150                MGPy8EG_A14NNPDF30LO_A14NNPDF23LO_ZZxx_DM150                       
303962   0.0000002932       1.0            1.0            ZZxxDM500                MGPy8EG_A14NNPDF30LO_A14NNPDF23LO_ZZxx_DM500                       
303963   0.000000053878     1.0            1.0            ZZxxDM1000               MGPy8EG_A14NNPDF30LO_A14NNPDF23LO_ZZxx_DM1000                      
303964   0.0000025708       1.0            1.0            WWxxDM1                  MGPy8EG_A14NNPDF30LO_A14NNPDF23LO_WWxx_DM1                         
303965   0.0000025565       1.0            1.0            WWxxDM10                 MGPy8EG_A14NNPDF30LO_A14NNPDF23LO_WWxx_DM10                        
303966   0.0000024663       1.0            1.0            WWxxDM50                 MGPy8EG_A14NNPDF30LO_A14NNPDF23LO_WWxx_DM50                        
303967   2.0295e-06         1.0            1.0            WWxxDM150                MGPy8EG_A14NNPDF30LO_A14NNPDF23LO_WWxx_DM150             #Sam Meehan (10/20) - taken from AMI
303968   0.0000007025       1.0            1.0            WWxxDM500                MGPy8EG_A14NNPDF30LO_A14NNPDF23LO_WWxx_DM500                         
303970   0.00004085         1.0            1.0            dmPZhadDM50MM95          MGPy8EG_A14NNPDF30LO_A14NNPDF23LO_dmP_Zhad_DM50_MM95               
303972   0.0054463          1.0            1.0            dmSZhadDM1MM10           MGPy8EG_A14NNPDF30LO_A14NNPDF23LO_dmS_Zhad_DM1_MM10                
303974   0.000013118        1.0            1.0            dmSZhadDM50MM95          MGPy8EG_A14NNPDF30LO_A14NNPDF23LO_dmS_Zhad_DM50_MM95               
303975   0.00012448         1.0            1.0            dmSZhadDM50MM300         MGPy8EG_A14NNPDF30LO_A14NNPDF23LO_dmS_Zhad_DM50_MM300              
303976   0.00000000001181   1.0            1.0            dmSZhadDM50MM10000       MGPy8EG_A14NNPDF30LO_A14NNPDF23LO_dmS_Zhad_DM50_MM10000            
303977   0.0000017085       1.0            1.0            dmSZhadDM150MM295        MGPy8EG_A14NNPDF30LO_A14NNPDF23LO_dmS_Zhad_DM150_MM295             
303979   2.6635e-09         1.0            1.0            dmSZhadDM500MM10         MGPy8EG_A14NNPDF30LO_A14NNPDF23LO_dmS_Zhad_DM500_MM10             #Sam Meehan (10/20) - taken from AMI
303980   2.6e-08            1.0            1.0            dmSZhadDM500MM995        MGPy8EG_A14NNPDF30LO_A14NNPDF23LO_dmS_Zhad_DM500_MM995             #Sam Meehan (10/20) - taken from AMI
303981   1.7603e-12         1.0            1.0            dmSZhadDM500MM10000      MGPy8EG_A14NNPDF30LO_A14NNPDF23LO_dmS_Zhad_DM500_MM10000             #Sam Meehan (10/20) - taken from AMI
303982   2.6333e-11         1.0            1.0            dmSZhadDM1000MM10        MGPy8EG_A14NNPDF30LO_A14NNPDF23LO_dmS_Zhad_DM1000_MM10             #Sam Meehan (10/20) - taken from AMI
303983   3.74e-11           1.0            1.0            dmSZhadDM1000MM1000      MGPy8EG_A14NNPDF30LO_A14NNPDF23LO_dmS_Zhad_DM1000_MM1000             #Sam Meehan (10/20) - taken from AMI
303984   2.2145e-05         1.0            1.0            dmPWhadDM50MM95          MGPy8EG_A14NNPDF30LO_A14NNPDF23LO_dmP_Whad_DM50_MM95             #Sam Meehan (10/20) - taken from AMI
303985   1.603e-07          1.0            1.0            dmPWhadDM500MM995        MGPy8EG_A14NNPDF30LO_A14NNPDF23LO_dmP_Whad_DM500_MM995             #Sam Meehan (10/20) - taken from AMI
303986   0.0027515          1.0            1.0            dmSWhadDM1MM10           MGPy8EG_A14NNPDF30LO_A14NNPDF23LO_dmS_Whad_DM1_MM10             #Sam Meehan (10/20) - taken from AMI
303987   0.00042698         1.0            1.0            dmSWhadDM1MM100          MGPy8EG_A14NNPDF30LO_A14NNPDF23LO_dmS_Whad_DM1_MM100             #Sam Meehan (10/20) - taken from AMI
303988   7.1023e-06         1.0            1.0            dmSWhadDM50MM95          MGPy8EG_A14NNPDF30LO_A14NNPDF23LO_dmS_Whad_DM50_MM95             #Sam Meehan (10/20) - taken from AMI
303989   6.7418e-05         1.0            1.0            dmSWhadDM50MM300         MGPy8EG_A14NNPDF30LO_A14NNPDF23LO_dmS_Whad_DM50_MM300             #Sam Meehan (10/20) - taken from AMI
303990   1.0378e-11         1.0            1.0            dmSWhadDM50MM10000       MGPy8EG_A14NNPDF30LO_A14NNPDF23LO_dmS_Whad_DM50_MM10000             #Sam Meehan (10/20) - taken from AMI
303991   9.7298e-07         1.0            1.0            dmSWhadDM150MM295        MGPy8EG_A14NNPDF30LO_A14NNPDF23LO_dmS_Whad_DM150_MM295             #Sam Meehan (10/20) - taken from AMI
303992   8.9823e-07         1.0            1.0            dmSWhadDM150MM1000       MGPy8EG_A14NNPDF30LO_A14NNPDF23LO_dmS_Whad_DM150_MM1000             #Sam Meehan (10/20) - taken from AMI
303993   2.8635e-09         1.0            1.0            dmSWhadDM500MM10         MGPy8EG_A14NNPDF30LO_A14NNPDF23LO_dmS_Whad_DM500_MM10             #Sam Meehan (10/20) - taken from AMI
303994   2.316e-08          1.0            1.0            dmSWhadDM500MM995        MGPy8EG_A14NNPDF30LO_A14NNPDF23LO_dmS_Whad_DM500_MM995             #Sam Meehan (10/20) - taken from AMI
303995   2.972e-12          1.0            1.0            dmSWhadDM500MM10000      MGPy8EG_A14NNPDF30LO_A14NNPDF23LO_dmS_Whad_DM500_MM10000             #Sam Meehan (10/20) - taken from AMI
303996   6.8598e-11         1.0            1.0            dmSWhadDM1000MM10        MGPy8EG_A14NNPDF30LO_A14NNPDF23LO_dmS_Whad_DM1000_MM10             #Sam Meehan (10/20) - taken from AMI
303997   9.4153e-11         1.0            1.0            dmSWhadDM1000MM1000      MGPy8EG_A14NNPDF30LO_A14NNPDF23LO_dmS_Whad_DM1000_MM1000             #Sam Meehan (10/20) - taken from AMI
303998   0.58488            1.0            1.0            dmTZhadDM1MM50           MGPy8EG_A14NNPDF30LO_A14NNPDF23LO_dmT_Zhad_DM1_MM50             #Sam Meehan (10/20) - taken from AMI
303999   0.022415           1.0            1.0            dmTZhadDM1MM300          MGPy8EG_A14NNPDF30LO_A14NNPDF23LO_dmT_Zhad_DM1_MM300             #Sam Meehan (10/20) - taken from AMI
304000   0.0065743          1.0            1.0            dmTZhadDM1MM500          MGPy8EG_A14NNPDF30LO_A14NNPDF23LO_dmT_Zhad_DM1_MM500             #Sam Meehan (10/20) - taken from AMI
304001   0.25843            1.0            1.0            dmTZhadDM50MM55          MGPy8EG_A14NNPDF30LO_A14NNPDF23LO_dmT_Zhad_DM50_MM55             #Sam Meehan (10/20) - taken from AMI
304002   0.019923           1.0            1.0            dmTZhadDM50MM300         MGPy8EG_A14NNPDF30LO_A14NNPDF23LO_dmT_Zhad_DM50_MM300             #Sam Meehan (10/20) - taken from AMI
304003   0.00064378         1.0            1.0            dmTZhadDM500MM550        MGPy8EG_A14NNPDF30LO_A14NNPDF23LO_dmT_Zhad_DM500_MM550             #Sam Meehan (10/20) - taken from AMI
304004   3.8533e-05         1.0            1.0            dmTZhadDM500MM2000       MGPy8EG_A14NNPDF30LO_A14NNPDF23LO_dmT_Zhad_DM500_MM2000             #Sam Meehan (10/20) - taken from AMI
304005   2.4573e-05         1.0            1.0            dmTZhadDM1000MM1100      MGPy8EG_A14NNPDF30LO_A14NNPDF23LO_dmT_Zhad_DM1000_MM1100             #Sam Meehan (10/20) - taken from AMI
304006   1.8618             1.0            1.0            dmTWhadDM1MM50           MGPy8EG_A14NNPDF30LO_A14NNPDF23LO_dmT_Whad_DM1_MM50             #Sam Meehan (10/20) - taken from AMI
304007   0.0684             1.0            1.0            dmTWhadDM1MM300          MGPy8EG_A14NNPDF30LO_A14NNPDF23LO_dmT_Whad_DM1_MM300             #Sam Meehan (10/20) - taken from AMI

303900    1.2353            1.0            1.0            dmVZhadDM10MM10          MGPy8EG_A14NNPDF30LO_A14NNPDF23LO_dmV_Zhad_DM10_MM10             #Sam Meehan (10/20) - taken from AMI
303969    0.00000012778     1.0            1.0            WWxxDM1000               MGPy8EG_A14NNPDF30LO_A14NNPDF23LO_WWxx_DM1000             #Sam Meehan (10/20) - taken from AMI
303971    0.000000195       1.0            1.0            dmPZhadDM500MM995        MGPy8EG_A14NNPDF30LO_A14NNPDF23LO_dmP_Zhad_DM500_MM995             #Sam Meehan (10/20) - taken from AMI
303973    0.00078128        1.0            1.0            dmSZhadDM1MM100          MGPy8EG_A14NNPDF30LO_A14NNPDF23LO_dmS_Zhad_DM1_MM100             #Sam Meehan (10/20) - taken from AMI
303978    0.0000011685      1.0            1.0            dmSZhadDM150MM1000       MGPy8EG_A14NNPDF30LO_A14NNPDF23LO_dmS_Zhad_DM150_MM1000             #Sam Meehan (10/20) - taken from AMI

# monoHbb - Added by Sam Meehan - values taken from AMI
304008    0.020073     1.0     1.0      dmTWhadDM1MM500     MGPy8EG_A14NNPDF30LO_A14NNPDF23LO_dmT_Whad_DM1_MM500             #Sam Meehan (10/20) - taken from AMI
304009    0.81923      1.0     1.0      dmTWhadDM50MM55     MGPy8EG_A14NNPDF30LO_A14NNPDF23LO_dmT_Whad_DM50_MM55             #Sam Meehan (10/20) - taken from AMI
304010    0.061693     1.0     1.0      dmTWhadDM50MM300     MGPy8EG_A14NNPDF30LO_A14NNPDF23LO_dmT_Whad_DM50_MM300             #Sam Meehan (10/20) - taken from AMI
304011    0.0020233    1.0     1.0      dmTWhadDM500MM550     MGPy8EG_A14NNPDF30LO_A14NNPDF23LO_dmT_Whad_DM500_MM550             #Sam Meehan (10/20) - taken from AMI
304012    0.0001205    1.0     1.0      dmTWhadDM500MM2000     MGPy8EG_A14NNPDF30LO_A14NNPDF23LO_dmT_Whad_DM500_MM2000             #Sam Meehan (10/20) - taken from AMI
304013    7.6893e-05   1.0     1.0      dmTWhadDM1000MM1100     MGPy8EG_A14NNPDF30LO_A14NNPDF23LO_dmT_Whad_DM1000_MM1100             #Sam Meehan (10/20) - taken from AMI
304055    2.7707       1.0     1.0      shxxbbms20mx1     MadGraphPythia8EvtGen_A14NNPDF23LO_shxx_bb_ms20_mx1             #Sam Meehan (10/20) - taken from AMI
304057    2.4913       1.0     1.0      shxxbbms100mx1     MadGraphPythia8EvtGen_A14NNPDF23LO_shxx_bb_ms100_mx1             #Sam Meehan (10/20) - taken from AMI
304058    2.3146       1.0     1.0      shxxbbms200mx1     MadGraphPythia8EvtGen_A14NNPDF23LO_shxx_bb_ms200_mx1             #Sam Meehan (10/20) - taken from AMI
304059    7.2801       1.0     1.0      shxxbbms300mx1     MadGraphPythia8EvtGen_A14NNPDF23LO_shxx_bb_ms300_mx1             #Sam Meehan (10/20) - taken from AMI
304060    5.8108       1.0     1.0      shxxbbms500mx1     MadGraphPythia8EvtGen_A14NNPDF23LO_shxx_bb_ms500_mx1             #Sam Meehan (10/20) - taken from AMI
304061    3.9708       1.0     1.0      shxxbbms1000mx1     MadGraphPythia8EvtGen_A14NNPDF23LO_shxx_bb_ms1000_mx1             #Sam Meehan (10/20) - taken from AMI
304062    3.3245       1.0     1.0      shxxbbms2000mx1     MadGraphPythia8EvtGen_A14NNPDF23LO_shxx_bb_ms2000_mx1             #Sam Meehan (10/20) - taken from AMI
304063    2.4994       1.0     1.0      shxxbbms10000mx1     MadGraphPythia8EvtGen_A14NNPDF23LO_shxx_bb_ms10000_mx1             #Sam Meehan (10/20) - taken from AMI
304064    2.4137       1.0     1.0      shxxbbms10mx10     MadGraphPythia8EvtGen_A14NNPDF23LO_shxx_bb_ms10_mx10             #Sam Meehan (10/20) - taken from AMI
304065    2.4141       1.0     1.0      shxxbbms15mx10     MadGraphPythia8EvtGen_A14NNPDF23LO_shxx_bb_ms15_mx10             #Sam Meehan (10/20) - taken from AMI
304066    0.54136      1.0     1.0      shxxbbms10mx50     MadGraphPythia8EvtGen_A14NNPDF23LO_shxx_bb_ms10_mx50             #Sam Meehan (10/20) - taken from AMI
304067    0.5389       1.0     1.0      shxxbbms50mx50     MadGraphPythia8EvtGen_A14NNPDF23LO_shxx_bb_ms50_mx50             #Sam Meehan (10/20) - taken from AMI
304068    0.53223      1.0     1.0      shxxbbms95mx50     MadGraphPythia8EvtGen_A14NNPDF23LO_shxx_bb_ms95_mx50             #Sam Meehan (10/20) - taken from AMI
304069    2.3134e-06   1.0     1.0      shxxbbms10mx150     MadGraphPythia8EvtGen_A14NNPDF23LO_shxx_bb_ms10_mx150             #Sam Meehan (10/20) - taken from AMI
304071    2.1176e-05   1.0     1.0      shxxbbms295mx150     MadGraphPythia8EvtGen_A14NNPDF23LO_shxx_bb_ms295_mx150             #Sam Meehan (10/20) - taken from AMI
304072    3.1488e-09   1.0     1.0      shxxbbms10mx500     MadGraphPythia8EvtGen_A14NNPDF23LO_shxx_bb_ms10_mx500             #Sam Meehan (10/20) - taken from AMI
304073    4.5773e-09   1.0     1.0      shxxbbms500mx500     MadGraphPythia8EvtGen_A14NNPDF23LO_shxx_bb_ms500_mx500             #Sam Meehan (10/20) - taken from AMI
304074    2.3478e-07   1.0     1.0      shxxbbms995mx500     MadGraphPythia8EvtGen_A14NNPDF23LO_shxx_bb_ms995_mx500             #Sam Meehan (10/20) - taken from AMI
304075    1.5304e-11   1.0     1.0      shxxbbms10mx1000     MadGraphPythia8EvtGen_A14NNPDF23LO_shxx_bb_ms10_mx1000             #Sam Meehan (10/20) - taken from AMI
304076    5.002e-11    1.0     1.0      shxxbbms1000mx1000     MadGraphPythia8EvtGen_A14NNPDF23LO_shxx_bb_ms1000_mx1000             #Sam Meehan (10/20) - taken from AMI
304077    3.4224e-09   1.0     1.0      shxxbbms1995mx1000     MadGraphPythia8EvtGen_A14NNPDF23LO_shxx_bb_ms1995_mx1000             #Sam Meehan (10/20) - taken from AMI
304079    2.7514       1.0     1.0      zphxxbbmzp20mx1     MadGraphPythia8EvtGen_A14NNPDF23LO_zphxx_bb_mzp20_mx1             #Sam Meehan (10/20) - taken from AMI
304080    3.2878       1.0     1.0      zphxxbbmzp50mx1     MadGraphPythia8EvtGen_A14NNPDF23LO_zphxx_bb_mzp50_mx1             #Sam Meehan (10/20) - taken from AMI
304082    2.6175       1.0     1.0      zphxxbbmzp200mx1     MadGraphPythia8EvtGen_A14NNPDF23LO_zphxx_bb_mzp200_mx1             #Sam Meehan (10/20) - taken from AMI
304083    2.2793       1.0     1.0      zphxxbbmzp300mx1     MadGraphPythia8EvtGen_A14NNPDF23LO_zphxx_bb_mzp300_mx1             #Sam Meehan (10/20) - taken from AMI
304084    1.061        1.0     1.0      zphxxbbmzp500mx1     MadGraphPythia8EvtGen_A14NNPDF23LO_zphxx_bb_mzp500_mx1             #Sam Meehan (10/20) - taken from AMI
304086    0.011168     1.0     1.0      zphxxbbmzp2000mx1     MadGraphPythia8EvtGen_A14NNPDF23LO_zphxx_bb_mzp2000_mx1             #Sam Meehan (10/20) - taken from AMI
304087    1.5957e-08   1.0     1.0      zphxxbbmzp10000mx1     MadGraphPythia8EvtGen_A14NNPDF23LO_zphxx_bb_mzp10000_mx1             #Sam Meehan (10/20) - taken from AMI
304088    0.020958     1.0     1.0      zphxxbbmzp10mx10     MadGraphPythia8EvtGen_A14NNPDF23LO_zphxx_bb_mzp10_mx10             #Sam Meehan (10/20) - taken from AMI
304089    0.073227     1.0     1.0      zphxxbbmzp15mx10     MadGraphPythia8EvtGen_A14NNPDF23LO_zphxx_bb_mzp15_mx10             #Sam Meehan (10/20) - taken from AMI
304090    0.0003589    1.0     1.0      zphxxbbmzp10mx50     MadGraphPythia8EvtGen_A14NNPDF23LO_zphxx_bb_mzp10_mx50             #Sam Meehan (10/20) - taken from AMI
304091    0.012571     1.0     1.0      zphxxbbmzp50mx50     MadGraphPythia8EvtGen_A14NNPDF23LO_zphxx_bb_mzp50_mx50             #Sam Meehan (10/20) - taken from AMI
304092    0.3096       1.0     1.0      zphxxbbmzp95mx50     MadGraphPythia8EvtGen_A14NNPDF23LO_zphxx_bb_mzp95_mx50             #Sam Meehan (10/20) - taken from AMI
304093    5.476e-06    1.0     1.0      zphxxbbmzp10mx150     MadGraphPythia8EvtGen_A14NNPDF23LO_zphxx_bb_mzp10_mx150             #Sam Meehan (10/20) - taken from AMI
304094    0.0055396    1.0     1.0      zphxxbbmzp200mx150     MadGraphPythia8EvtGen_A14NNPDF23LO_zphxx_bb_mzp200_mx150             #Sam Meehan (10/20) - taken from AMI
304096    7.7128e-09   1.0     1.0      zphxxbbmzp10mx500     MadGraphPythia8EvtGen_A14NNPDF23LO_zphxx_bb_mzp10_mx500             #Sam Meehan (10/20) - taken from AMI
304098    0.010015     1.0     1.0      zphxxbbmzp995mx500     MadGraphPythia8EvtGen_A14NNPDF23LO_zphxx_bb_mzp995_mx500             #Sam Meehan (10/20) - taken from AMI
304100    9.2583e-07   1.0     1.0      zphxxbbmzp1000mx1000     MadGraphPythia8EvtGen_A14NNPDF23LO_zphxx_bb_mzp1000_mx1000             #Sam Meehan (10/20) - taken from AMI
304101    0.00054652   1.0     1.0      zphxxbbmzp1995mx1000     MadGraphPythia8EvtGen_A14NNPDF23LO_zphxx_bb_mzp1995_mx1000             #Sam Meehan (10/20) - taken from AMI
304103    0.00054273   1.0     1.0      zp2hdmbbmzp600mA400     MadGraphPythia8EvtGen_A14NNPDF23LO_zp2hdm_bb_mzp600_mA400             #Sam Meehan (10/20) - taken from AMI
304104    0.0015131    1.0     1.0      zp2hdmbbmzp800mA300     MadGraphPythia8EvtGen_A14NNPDF23LO_zp2hdm_bb_mzp800_mA300             #Sam Meehan (10/20) - taken from AMI
304106    0.00017132   1.0     1.0      zp2hdmbbmzp800mA500     MadGraphPythia8EvtGen_A14NNPDF23LO_zp2hdm_bb_mzp800_mA500             #Sam Meehan (10/20) - taken from AMI
304107    2.5334e-05   1.0     1.0      zp2hdmbbmzp800mA600     MadGraphPythia8EvtGen_A14NNPDF23LO_zp2hdm_bb_mzp800_mA600             #Sam Meehan (10/20) - taken from AMI
304108    0.00078839   1.0     1.0      zp2hdmbbmzp1000mA300     MadGraphPythia8EvtGen_A14NNPDF23LO_zp2hdm_bb_mzp1000_mA300             #Sam Meehan (10/20) - taken from AMI
304109    0.0005233    1.0     1.0      zp2hdmbbmzp1000mA400     MadGraphPythia8EvtGen_A14NNPDF23LO_zp2hdm_bb_mzp1000_mA400             #Sam Meehan (10/20) - taken from AMI
304110    0.00016296   1.0     1.0      zp2hdmbbmzp1000mA500     MadGraphPythia8EvtGen_A14NNPDF23LO_zp2hdm_bb_mzp1000_mA500             #Sam Meehan (10/20) - taken from AMI
304111    4.5002e-05   1.0     1.0      zp2hdmbbmzp1000mA600     MadGraphPythia8EvtGen_A14NNPDF23LO_zp2hdm_bb_mzp1000_mA600             #Sam Meehan (10/20) - taken from AMI
304113    3.2736e-06   1.0     1.0      zp2hdmbbmzp1000mA800     MadGraphPythia8EvtGen_A14NNPDF23LO_zp2hdm_bb_mzp1000_mA800             #Sam Meehan (10/20) - taken from AMI
